Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2021-000711,2021-12-23,2021-12-28,Standard Class,CUS-0020,Customer 127,Corporate,Buffalo,New York,East,PROD-0711,Technology,Machines,MacBook,4993.44,4,0.1,1235.79
CA-2020-000712,2020-08-02,2020-08-05,Same Day,CUS-0080,Customer 182,Consumer,Savannah,Georgia,East,PROD-0712,Furniture,Tables,Conference Table,3470.86,4,0.3,972.69
CA-2023-000713,2023-06-24,2023-06-29,Same Day,CUS-0109,Customer 43,Corporate,Pittsburgh,Pennsylvania,East,PROD-0713,Technology,Accessories,Mouse,5774.54,4,0.1,-379.27
CA-2021-000714,2021-05-07,2021-05-08,Standard Class,CUS-0136,Customer 116,Home Office,Atlanta,Georgia,East,PROD-0714,Office Supplies,Art,Markers,331.77,8,0.0,45.82
CA-2022-000715,2022-03-23,2022-03-28,Second Class,CUS-0095,Customer 26,Consumer,Eugene,Oregon,West,PROD-0715,Technology,Machines,HP Laptop,7799.88,7,0.0,941.21
CA-2023-000716,2023-05-01,2023-05-04,Second Class,CUS-0013,Customer 166,Corporate,Miami,Florida,East,PROD-0716,Furniture,Furnishings,Clock,5132.31,9,0.4,-233.05
CA-2021-000717,2021-05-03,2021-05-04,First Class,CUS-0180,Customer 184,Home Office,Los Angeles,California,West,PROD-0717,Furniture,Chairs,Executive Chair,1955.7,9,0.1,667.48
CA-2020-000718,2020-12-16,2020-12-23,Second Class,CUS-0074,Customer 188,Corporate,Spokane,Washington,West,PROD-0718,Technology,Copiers,HP Printer,2642.37,4,0.2,668.33
CA-2023-000719,2023-10-27,2023-10-28,First Class,CUS-0004,Customer 171,Consumer,New Orleans,Louisiana,South,PROD-0719,Furniture,Chairs,Executive Chair,543.42,3,0.5,-15.8
CA-2023-000720,2023-10-23,2023-10-30,Second Class,CUS-0126,Customer 64,Consumer,Spokane,Washington,West,PROD-0720,Technology,Copiers,HP Printer,634.6,1,0.5,121.58
CA-2020-000721,2020-10-27,2020-11-03,Second Class,CUS-0189,Customer 90,Home Office,Portland,Oregon,West,PROD-0721,Technology,Phones,Samsung Galaxy,531.98,2,0.3,67.19
CA-2021-000722,2021-09-08,2021-09-14,First Class,CUS-0176,Customer 133,Consumer,Cleveland,Ohio,Central,PROD-0722,Office Supplies,Art,Sketch Pad,536.45,6,0.5,-23.4
CA-2022-000723,2022-01-01,2022-01-05,Second Class,CUS-0191,Customer 23,Home Office,Atlanta,Georgia,East,PROD-0723,Office Supplies,Fasteners,Stapler,31.59,1,0.4,2.52
CA-2021-000724,2021-11-09,2021-11-13,First Class,CUS-0011,Customer 149,Corporate,Detroit,Michigan,Central,PROD-0724,Furniture,Furnishings,Lamp,5473.7,10,0.2,299.2
CA-2021-000725,2021-08-13,2021-08-14,First Class,CUS-0039,Customer 134,Home Office,Reno,Nevada,West,PROD-0725,Office Supplies,Fasteners,Binder Clips,102.29,1,0.0,13.62
CA-2022-000726,2022-07-18,2022-07-19,Standard Class,CUS-0079,Customer 2,Corporate,New Orleans,Louisiana,South,PROD-0726,Technology,Accessories,Headphones,2837.72,4,0.0,-208.3
CA-2022-000727,2022-10-25,2022-10-31,First Class,CUS-0037,Customer 188,Corporate,Portland,Oregon,West,PROD-0727,Technology,Machines,HP Laptop,4311.6,9,0.0,1106.35
CA-2021-000728,2021-05-24,2021-05-31,First Class,CUS-0078,Customer 153,Corporate,Chicago,Illinois,Central,PROD-0728,Furniture,Furnishings,Lamp,4841.12,7,0.0,1677.53
CA-2022-000729,2022-05-02,2022-05-07,Second Class,CUS-0161,Customer 119,Corporate,Chicago,Illinois,Central,PROD-0729,Technology,Accessories,Webcam,2967.65,4,0.0,144.43
CA-2023-000730,2023-11-22,2023-11-25,Same Day,CUS-0110,Customer 120,Home Office,Birmingham,Alabama,South,PROD-0730,Office Supplies,Storage,Filing Cabinet,1180.0,9,0.3,158.34
CA-2023-000731,2023-06-13,2023-06-16,Second Class,CUS-0140,Customer 145,Consumer,San Francisco,California,West,PROD-0731,Technology,Copiers,HP Printer,3484.82,4,0.3,-126.72
CA-2020-000732,2020-04-21,2020-04-22,Same Day,CUS-0025,Customer 75,Corporate,Atlanta,Georgia,East,PROD-0732,Technology,Phones,Motorola,686.31,1,0.0,45.81
CA-2023-000733,2023-12-07,2023-12-09,Standard Class,CUS-0173,Customer 164,Home Office,Houston,Texas,Central,PROD-0733,Office Supplies,Binders,Report Cover,148.99,9,0.5,-4.74
CA-2020-000734,2020-08-22,2020-08-23,Second Class,CUS-0064,Customer 53,Home Office,Dallas,Texas,Central,PROD-0734,Furniture,Bookcases,Corner Bookcase,314.23,1,0.0,50.25
CA-2022-000735,2022-04-08,2022-04-12,First Class,CUS-0175,Customer 113,Consumer,Nashville,Tennessee,South,PROD-0735,Furniture,Furnishings,Lamp,2996.11,3,0.2,931.32
CA-2023-000736,2023-09-08,2023-09-10,Second Class,CUS-0075,Customer 75,Consumer,Jackson,Mississippi,South,PROD-0736,Office Supplies,Paper,A4 Paper,282.81,3,0.1,39.05
CA-2023-000737,2023-11-29,2023-12-06,Same Day,CUS-0073,Customer 118,Corporate,Baton Rouge,Louisiana,South,PROD-0737,Office Supplies,Labels,File Labels,114.57,2,0.4,-2.97
CA-2020-000738,2020-03-28,2020-03-31,Same Day,CUS-0041,Customer 92,Home Office,Austin,Texas,Central,PROD-0738,Furniture,Furnishings,Lamp,1132.6,3,0.5,43.55
CA-2021-000739,2021-12-21,2021-12-27,Second Class,CUS-0196,Customer 169,Consumer,Detroit,Michigan,Central,PROD-0739,Office Supplies,Paper,Legal Paper,711.62,10,0.0,27.87
CA-2023-000740,2023-03-25,2023-03-31,Second Class,CUS-0083,Customer 151,Home Office,Memphis,Tennessee,South,PROD-0740,Technology,Copiers,Canon Copier,11489.16,9,0.2,-405.44
CA-2021-000741,2021-04-19,2021-04-20,Second Class,CUS-0060,Customer 198,Home Office,Los Angeles,California,West,PROD-0741,Office Supplies,Art,Sketch Pad,102.39,2,0.5,6.33
CA-2023-000742,2023-06-07,2023-06-10,Standard Class,CUS-0096,Customer 156,Consumer,Savannah,Georgia,East,PROD-0742,Office Supplies,Storage,Storage Box,24.59,2,0.0,2.97
CA-2020-000743,2020-09-29,2020-10-05,Same Day,CUS-0113,Customer 174,Corporate,Austin,Texas,Central,PROD-0743,Office Supplies,Labels,Address Labels,1021.6,10,0.1,26.81
CA-2023-000744,2023-07-12,2023-07-18,Standard Class,CUS-0093,Customer 199,Consumer,Atlanta,Georgia,East,PROD-0744,Technology,Accessories,Keyboard,1132.74,2,0.0,392.66
CA-2022-000745,2022-10-22,2022-10-25,Same Day,CUS-0113,Customer 110,Consumer,Atlanta,Georgia,East,PROD-0745,Technology,Phones,OnePlus,7879.57,6,0.0,2370.16
CA-2022-000746,2022-10-18,2022-10-20,Standard Class,CUS-0075,Customer 65,Consumer,Spokane,Washington,West,PROD-0746,Office Supplies,Binders,3-Ring Binder,85.6,1,0.3,-7.6
CA-2022-000747,2022-11-26,2022-12-01,Second Class,CUS-0029,Customer 150,Home Office,Miami,Florida,East,PROD-0747,Technology,Machines,HP Laptop,6858.28,9,0.0,1186.28
CA-2021-000748,2021-11-16,2021-11-23,Second Class,CUS-0170,Customer 16,Corporate,Eugene,Oregon,West,PROD-0748,Technology,Machines,HP Laptop,315.5,1,0.3,114.24
CA-2023-000749,2023-02-03,2023-02-07,Standard Class,CUS-0128,Customer 130,Corporate,Portland,Oregon,West,PROD-0749,Furniture,Furnishings,Lamp,1436.14,3,0.0,-68.89
CA-2020-000750,2020-02-23,2020-03-01,Standard Class,CUS-0189,Customer 5,Consumer,New Orleans,Louisiana,South,PROD-0750,Furniture,Bookcases,3-Shelf Bookcase,2034.86,4,0.4,490.34
CA-2023-000751,2023-01-30,2023-02-01,Same Day,CUS-0088,Customer 112,Corporate,Nashville,Tennessee,South,PROD-0751,Office Supplies,Binders,3-Ring Binder,126.56,2,0.3,9.61
CA-2020-000752,2020-01-31,2020-02-07,Standard Class,CUS-0113,Customer 47,Corporate,Los Angeles,California,West,PROD-0752,Furniture,Tables,Dining Table,4950.68,4,0.0,-354.83
CA-2022-000753,2022-09-07,2022-09-13,Same Day,CUS-0140,Customer 53,Consumer,Springfield,Illinois,Central,PROD-0753,Technology,Phones,OnePlus,2763.73,2,0.0,69.37
CA-2023-000754,2023-08-31,2023-09-02,First Class,CUS-0129,Customer 27,Home Office,Baton Rouge,Louisiana,South,PROD-0754,Technology,Machines,Dell Desktop,11386.38,9,0.3,2833.91
CA-2022-000755,2022-12-02,2022-12-04,Second Class,CUS-0186,Customer 37,Consumer,New Orleans,Louisiana,South,PROD-0755,Furniture,Bookcases,3-Shelf Bookcase,5124.02,5,0.1,-197.92
CA-2021-000756,2021-07-07,2021-07-10,Standard Class,CUS-0157,Customer 99,Corporate,Birmingham,Alabama,South,PROD-0756,Furniture,Tables,Side Table,6378.47,10,0.0,-447.39
CA-2022-000757,2022-02-15,2022-02-17,Second Class,CUS-0196,Customer 90,Consumer,Nashville,Tennessee,South,PROD-0757,Technology,Phones,Motorola,6487.52,7,0.2,-547.2
CA-2022-000758,2022-05-25,2022-06-01,Same Day,CUS-0174,Customer 74,Home Office,Buffalo,New York,East,PROD-0758,Furniture,Bookcases,3-Shelf Bookcase,738.21,1,0.4,277.74
CA-2020-000759,2020-09-27,2020-09-28,Second Class,CUS-0064,Customer 198,Corporate,Springfield,Illinois,Central,PROD-0759,Office Supplies,Binders,Presentation Binder,643.68,5,0.2,-36.84
CA-2023-000760,2023-09-12,2023-09-15,First Class,CUS-0083,Customer 68,Corporate,Montgomery,Alabama,South,PROD-0760,Office Supplies,Art,Paint Set,59.25,10,0.2,10.92
CA-2022-000761,2022-01-04,2022-01-08,Standard Class,CUS-0021,Customer 71,Corporate,Las Vegas,Nevada,West,PROD-0761,Furniture,Furnishings,Clock,3644.82,9,0.0,691.73
CA-2021-000762,2021-06-15,2021-06-22,First Class,CUS-0159,Customer 168,Corporate,Las Vegas,Nevada,West,PROD-0762,Office Supplies,Paper,Graph Paper,238.47,8,0.0,-6.33
CA-2020-000763,2020-03-26,2020-03-31,First Class,CUS-0005,Customer 174,Home Office,Spokane,Washington,West,PROD-0763,Furniture,Tables,Conference Table,592.44,4,0.2,229.65
CA-2020-000764,2020-08-19,2020-08-24,Same Day,CUS-0175,Customer 107,Home Office,Houston,Texas,Central,PROD-0764,Technology,Phones,iPhone 14,877.19,2,0.3,162.44
CA-2021-000765,2021-11-17,2021-11-21,First Class,CUS-0042,Customer 95,Home Office,Buffalo,New York,East,PROD-0765,Furniture,Furnishings,Rug,3643.0,6,0.2,768.52
CA-2022-000766,2022-11-12,2022-11-18,First Class,CUS-0097,Customer 150,Consumer,San Diego,California,West,PROD-0766,Furniture,Bookcases,5-Shelf Bookcase,7540.18,9,0.3,2789.64
CA-2023-000767,2023-01-08,2023-01-14,Same Day,CUS-0169,Customer 135,Home Office,Los Angeles,California,West,PROD-0767,Furniture,Tables,Side Table,2573.27,2,0.0,523.79
CA-2021-000768,2021-05-12,2021-05-19,First Class,CUS-0030,Customer 178,Consumer,Springfield,Illinois,Central,PROD-0768,Office Supplies,Binders,Presentation Binder,210.1,6,0.3,57.59
CA-2022-000769,2022-01-11,2022-01-17,Standard Class,CUS-0059,Customer 146,Home Office,Dallas,Texas,Central,PROD-0769,Furniture,Furnishings,Clock,3789.22,8,0.5,1110.82
CA-2020-000770,2020-08-29,2020-08-30,First Class,CUS-0162,Customer 198,Corporate,Orlando,Florida,East,PROD-0770,Furniture,Tables,Side Table,4826.02,7,0.0,907.32
CA-2023-000771,2023-02-09,2023-02-15,First Class,CUS-0111,Customer 7,Corporate,Seattle,Washington,West,PROD-0771,Furniture,Tables,Side Table,9119.96,8,0.0,3052.72
CA-2022-000772,2022-04-03,2022-04-09,Second Class,CUS-0087,Customer 152,Corporate,Savannah,Georgia,East,PROD-0772,Office Supplies,Storage,Storage Box,374.97,9,0.2,-15.18
CA-2022-000773,2022-04-17,2022-04-23,Same Day,CUS-0123,Customer 180,Corporate,San Diego,California,West,PROD-0773,Office Supplies,Paper,A4 Paper,717.29,8,0.4,32.02
CA-2023-000774,2023-10-12,2023-10-18,First Class,CUS-0185,Customer 151,Home Office,Albany,New York,East,PROD-0774,Furniture,Tables,Conference Table,2524.5,8,0.5,-29.38
CA-2021-000775,2021-08-07,2021-08-10,Same Day,CUS-0011,Customer 189,Consumer,Grand Rapids,Michigan,Central,PROD-0775,Technology,Phones,iPhone 14,5414.09,7,0.0,2039.8
CA-2020-000776,2020-12-05,2020-12-06,First Class,CUS-0044,Customer 74,Corporate,Columbus,Ohio,Central,PROD-0776,Office Supplies,Storage,Filing Cabinet,146.0,5,0.5,1.73
CA-2020-000777,2020-02-26,2020-03-02,Second Class,CUS-0007,Customer 95,Consumer,Chicago,Illinois,Central,PROD-0777,Technology,Phones,iPhone 14,1734.97,1,0.1,-167.72
CA-2020-000778,2020-08-12,2020-08-18,First Class,CUS-0023,Customer 36,Corporate,Nashville,Tennessee,South,PROD-0778,Furniture,Bookcases,Corner Bookcase,866.6,2,0.4,127.07
CA-2022-000779,2022-11-04,2022-11-07,Second Class,CUS-0081,Customer 10,Corporate,Seattle,Washington,West,PROD-0779,Technology,Phones,OnePlus,5081.18,5,0.0,1287.6
CA-2021-000780,2021-05-18,2021-05-20,Standard Class,CUS-0068,Customer 121,Home Office,Albany,New York,East,PROD-0780,Technology,Phones,OnePlus,7894.59,10,0.1,1868.44
CA-2022-000781,2022-11-23,2022-11-30,Standard Class,CUS-0157,Customer 54,Consumer,New Orleans,Louisiana,South,PROD-0781,Furniture,Furnishings,Curtains,417.91,4,0.0,60.74
CA-2023-000782,2023-07-30,2023-08-02,Second Class,CUS-0060,Customer 75,Home Office,Baton Rouge,Louisiana,South,PROD-0782,Office Supplies,Storage,Storage Box,867.52,8,0.0,294.04
CA-2021-000783,2021-03-24,2021-03-25,Standard Class,CUS-0170,Customer 109,Corporate,Baton Rouge,Louisiana,South,PROD-0783,Office Supplies,Binders,Presentation Binder,217.05,5,0.5,13.61
CA-2023-000784,2023-12-14,2023-12-16,Same Day,CUS-0176,Customer 61,Home Office,Dallas,Texas,Central,PROD-0784,Furniture,Tables,Side Table,5104.68,8,0.5,1023.64
CA-2021-000785,2021-06-19,2021-06-25,First Class,CUS-0067,Customer 14,Home Office,Atlanta,Georgia,East,PROD-0785,Furniture,Bookcases,3-Shelf Bookcase,2027.16,6,0.5,228.26
CA-2022-000786,2022-07-05,2022-07-09,First Class,CUS-0200,Customer 161,Consumer,Tampa,Florida,East,PROD-0786,Technology,Copiers,Xerox Machine,4922.04,4,0.0,826.93
CA-2021-000787,2021-12-23,2021-12-30,First Class,CUS-0093,Customer 138,Consumer,San Francisco,California,West,PROD-0787,Furniture,Bookcases,5-Shelf Bookcase,1699.66,9,0.0,270.8
CA-2022-000788,2022-04-26,2022-04-28,First Class,CUS-0006,Customer 194,Corporate,Miami,Florida,East,PROD-0788,Furniture,Tables,Side Table,10140.01,9,0.0,-831.1
CA-2021-000789,2021-09-09,2021-09-10,First Class,CUS-0192,Customer 32,Consumer,Nashville,Tennessee,South,PROD-0789,Office Supplies,Labels,File Labels,461.35,4,0.1,-38.34
CA-2020-000790,2020-02-11,2020-02-12,Same Day,CUS-0151,Customer 101,Consumer,Houston,Texas,Central,PROD-0790,Technology,Copiers,Canon Copier,11598.92,9,0.0,-605.71
CA-2021-000791,2021-02-19,2021-02-20,Same Day,CUS-0110,Customer 24,Corporate,Montgomery,Alabama,South,PROD-0791,Furniture,Bookcases,3-Shelf Bookcase,3642.42,5,0.5,321.59
CA-2022-000792,2022-10-14,2022-10-20,Standard Class,CUS-0148,Customer 7,Corporate,New Orleans,Louisiana,South,PROD-0792,Furniture,Furnishings,Rug,10024.28,7,0.0,1264.41
CA-2021-000793,2021-11-11,2021-11-13,First Class,CUS-0126,Customer 152,Home Office,Detroit,Michigan,Central,PROD-0793,Technology,Accessories,Webcam,743.4,2,0.0,2.86
CA-2021-000794,2021-05-31,2021-06-04,Same Day,CUS-0177,Customer 145,Consumer,Nashville,Tennessee,South,PROD-0794,Furniture,Chairs,Executive Chair,5683.58,5,0.0,-464.61
CA-2021-000795,2021-10-03,2021-10-09,Same Day,CUS-0190,Customer 188,Home Office,Springfield,Illinois,Central,PROD-0795,Office Supplies,Binders,3-Ring Binder,135.52,4,0.5,21.31
CA-2022-000796,2022-11-30,2022-12-06,Second Class,CUS-0030,Customer 10,Consumer,Las Vegas,Nevada,West,PROD-0796,Furniture,Chairs,Visitor Chair,332.68,2,0.5,111.41
CA-2021-000797,2021-08-30,2021-08-31,Standard Class,CUS-0158,Customer 96,Corporate,Biloxi,Mississippi,South,PROD-0797,Technology,Copiers,Canon Copier,11157.1,7,0.2,1798.97
CA-2023-000798,2023-06-11,2023-06-17,Second Class,CUS-0054,Customer 85,Home Office,Tampa,Florida,East,PROD-0798,Office Supplies,Fasteners,Paper Clips,510.14,6,0.2,69.41
CA-2021-000799,2021-01-02,2021-01-04,Same Day,CUS-0049,Customer 52,Corporate,Atlanta,Georgia,East,PROD-0799,Office Supplies,Fasteners,Paper Clips,144.59,8,0.0,8.09
CA-2023-000800,2023-05-02,2023-05-04,Same Day,CUS-0004,Customer 50,Consumer,New Orleans,Louisiana,South,PROD-0800,Office Supplies,Labels,File Labels,132.01,2,0.1,9.57
CA-2020-000801,2020-06-07,2020-06-12,Second Class,CUS-0068,Customer 145,Corporate,Cleveland,Ohio,Central,PROD-0801,Technology,Machines,MacBook,1040.46,3,0.1,41.61
CA-2020-000802,2020-01-06,2020-01-13,Second Class,CUS-0158,Customer 38,Consumer,Cleveland,Ohio,Central,PROD-0802,Furniture,Tables,Side Table,5938.89,4,0.0,2166.35
CA-2022-000803,2022-11-13,2022-11-20,Second Class,CUS-0129,Customer 195,Consumer,Portland,Oregon,West,PROD-0803,Furniture,Tables,Side Table,2782.27,8,0.5,176.8
CA-2022-000804,2022-12-05,2022-12-08,First Class,CUS-0163,Customer 72,Corporate,Memphis,Tennessee,South,PROD-0804,Furniture,Tables,Side Table,1696.78,9,0.1,640.84
CA-2023-000805,2023-02-16,2023-02-20,Standard Class,CUS-0198,Customer 172,Home Office,Memphis,Tennessee,South,PROD-0805,Office Supplies,Storage,Filing Cabinet,166.79,6,0.3,54.65
CA-2021-000806,2021-02-05,2021-02-09,Standard Class,CUS-0085,Customer 25,Consumer,Savannah,Georgia,East,PROD-0806,Technology,Copiers,Canon Copier,6880.83,6,0.0,1328.65
CA-2022-000807,2022-03-26,2022-03-27,Same Day,CUS-0008,Customer 184,Corporate,Austin,Texas,Central,PROD-0807,Technology,Machines,HP Laptop,3467.56,5,0.0,1336.99
CA-2020-000808,2020-02-29,2020-03-05,First Class,CUS-0034,Customer 22,Consumer,Atlanta,Georgia,East,PROD-0808,Technology,Copiers,HP Printer,4410.45,3,0.0,1479.51
CA-2021-000809,2021-02-01,2021-02-07,First Class,CUS-0082,Customer 182,Consumer,Montgomery,Alabama,South,PROD-0809,Technology,Phones,Samsung Galaxy,10691.92,10,0.3,3406.84
CA-2020-000810,2020-05-13,2020-05-15,Standard Class,CUS-0114,Customer 12,Home Office,Reno,Nevada,West,PROD-0810,Furniture,Bookcases,Corner Bookcase,2206.94,9,0.2,-128.04
CA-2020-000811,2020-08-29,2020-09-01,First Class,CUS-0119,Customer 23,Corporate,Buffalo,New York,East,PROD-0811,Technology,Accessories,Webcam,9781.7,8,0.0,1790.98
CA-2020-000812,2020-12-12,2020-12-19,Standard Class,CUS-0186,Customer 64,Home Office,Spokane,Washington,West,PROD-0812,Furniture,Chairs,Executive Chair,283.18,1,0.3,36.86
CA-2020-000813,2020-12-30,2021-01-02,First Class,CUS-0049,Customer 70,Home Office,Dallas,Texas,Central,PROD-0813,Technology,Accessories,Keyboard,2190.73,3,0.4,28.44
CA-2021-000814,2021-12-28,2022-01-02,Same Day,CUS-0176,Customer 44,Consumer,Grand Rapids,Michigan,Central,PROD-0814,Furniture,Tables,Study Desk,1765.21,6,0.5,555.6
CA-2021-000815,2021-02-28,2021-03-03,First Class,CUS-0198,Customer 54,Home Office,Savannah,Georgia,East,PROD-0815,Furniture,Furnishings,Curtains,6280.24,9,0.2,-343.03
CA-2022-000816,2022-08-31,2022-09-02,Second Class,CUS-0169,Customer 151,Home Office,Houston,Texas,Central,PROD-0816,Technology,Accessories,Webcam,7035.15,8,0.3,1279.59
CA-2022-000817,2022-08-31,2022-09-03,Same Day,CUS-0092,Customer 79,Consumer,Portland,Oregon,West,PROD-0817,Furniture,Bookcases,Corner Bookcase,6042.2,6,0.0,-38.94
CA-2022-000818,2022-03-28,2022-04-01,Same Day,CUS-0124,Customer 174,Home Office,Reno,Nevada,West,PROD-0818,Furniture,Furnishings,Curtains,1270.09,4,0.3,254.62
CA-2023-000819,2023-03-28,2023-04-01,First Class,CUS-0153,Customer 179,Corporate,Buffalo,New York,East,PROD-0819,Technology,Machines,HP Laptop,2513.99,10,0.0,907.99
CA-2021-000820,2021-09-25,2021-10-02,Standard Class,CUS-0118,Customer 1,Consumer,Pittsburgh,Pennsylvania,East,PROD-0820,Office Supplies,Storage,Drawer Organizer,241.94,3,0.5,23.71
CA-2021-000821,2021-04-28,2021-05-05,Second Class,CUS-0143,Customer 199,Consumer,Orlando,Florida,East,PROD-0821,Office Supplies,Storage,Storage Box,324.46,4,0.1,-7.44
CA-2023-000822,2023-12-02,2023-12-04,Same Day,CUS-0196,Customer 25,Corporate,Miami,Florida,East,PROD-0822,Technology,Phones,Motorola,5612.75,8,0.5,1420.65
CA-2023-000823,2023-05-07,2023-05-11,Same Day,CUS-0151,Customer 7,Corporate,Savannah,Georgia,East,PROD-0823,Technology,Accessories,Headphones,1480.42,9,0.5,347.81
CA-2023-000824,2023-06-04,2023-06-09,Standard Class,CUS-0049,Customer 12,Home Office,Cleveland,Ohio,Central,PROD-0824,Furniture,Tables,Dining Table,8696.65,7,0.1,-269.25
CA-2022-000825,2022-05-21,2022-05-23,Second Class,CUS-0108,Customer 46,Home Office,Eugene,Oregon,West,PROD-0825,Furniture,Bookcases,3-Shelf Bookcase,1338.82,5,0.5,-110.57
CA-2023-000826,2023-09-05,2023-09-12,Standard Class,CUS-0033,Customer 148,Home Office,Montgomery,Alabama,South,PROD-0826,Furniture,Furnishings,Lamp,8574.79,7,0.0,-167.71
CA-2022-000827,2022-05-15,2022-05-22,Same Day,CUS-0030,Customer 155,Home Office,Montgomery,Alabama,South,PROD-0827,Office Supplies,Binders,Report Cover,51.26,1,0.2,13.89
CA-2022-000828,2022-12-24,2022-12-31,Same Day,CUS-0087,Customer 182,Consumer,Columbus,Ohio,Central,PROD-0828,Technology,Machines,MacBook,12365.96,7,0.0,-306.75
CA-2020-000829,2020-03-22,2020-03-23,First Class,CUS-0176,Customer 95,Corporate,Nashville,Tennessee,South,PROD-0829,Office Supplies,Art,Pencils,757.99,8,0.0,261.19
CA-2021-000830,2021-08-23,2021-08-26,Second Class,CUS-0010,Customer 153,Corporate,Austin,Texas,Central,PROD-0830,Technology,Copiers,HP Printer,1134.52,7,0.3,55.41
CA-2022-000831,2022-12-31,2023-01-01,Standard Class,CUS-0071,Customer 89,Consumer,Las Vegas,Nevada,West,PROD-0831,Furniture,Bookcases,Corner Bookcase,1676.25,3,0.5,193.69
CA-2020-000832,2020-10-27,2020-11-01,Standard Class,CUS-0164,Customer 192,Corporate,San Francisco,California,West,PROD-0832,Technology,Accessories,Webcam,1774.89,2,0.0,122.27
CA-2022-000833,2022-06-06,2022-06-07,Standard Class,CUS-0139,Customer 63,Home Office,Spokane,Washington,West,PROD-0833,Technology,Copiers,HP Printer,3928.36,4,0.2,816.28
CA-2021-000834,2021-07-20,2021-07-25,Second Class,CUS-0070,Customer 2,Corporate,Biloxi,Mississippi,South,PROD-0834,Office Supplies,Labels,Shipping Labels,122.9,1,0.0,29.39
CA-2023-000835,2023-05-11,2023-05-18,Same Day,CUS-0084,Customer 57,Corporate,Biloxi,Mississippi,South,PROD-0835,Technology,Accessories,Mouse,2024.28,6,0.1,-184.14
CA-2022-000836,2022-09-01,2022-09-06,Same Day,CUS-0114,Customer 39,Home Office,Memphis,Tennessee,South,PROD-0836,Furniture,Bookcases,Corner Bookcase,406.09,1,0.3,29.72
CA-2023-000837,2023-09-15,2023-09-22,Standard Class,CUS-0089,Customer 22,Corporate,Savannah,Georgia,East,PROD-0837,Technology,Copiers,Canon Copier,9709.51,10,0.5,1754.15
CA-2020-000838,2020-03-01,2020-03-03,Same Day,CUS-0107,Customer 196,Home Office,Cleveland,Ohio,Central,PROD-0838,Furniture,Bookcases,3-Shelf Bookcase,6432.38,10,0.3,1173.56
CA-2022-000839,2022-02-14,2022-02-19,Second Class,CUS-0029,Customer 147,Home Office,Biloxi,Mississippi,South,PROD-0839,Furniture,Bookcases,Corner Bookcase,424.39,2,0.1,2.4
CA-2023-000840,2023-05-12,2023-05-15,Same Day,CUS-0176,Customer 163,Consumer,Memphis,Tennessee,South,PROD-0840,Technology,Accessories,Keyboard,9521.4,6,0.0,2210.08
CA-2022-000841,2022-07-09,2022-07-11,First Class,CUS-0086,Customer 196,Corporate,Savannah,Georgia,East,PROD-0841,Office Supplies,Art,Sketch Pad,249.03,3,0.0,41.42
CA-2023-000842,2023-07-27,2023-07-28,Second Class,CUS-0188,Customer 105,Corporate,Memphis,Tennessee,South,PROD-0842,Technology,Accessories,Mouse,6035.47,10,0.0,1205.79
CA-2022-000843,2022-01-28,2022-01-29,Standard Class,CUS-0050,Customer 42,Home Office,Pittsburgh,Pennsylvania,East,PROD-0843,Furniture,Bookcases,Corner Bookcase,8021.5,10,0.4,1412.01
CA-2021-000844,2021-08-23,2021-08-24,Second Class,CUS-0176,Customer 155,Corporate,Atlanta,Georgia,East,PROD-0844,Technology,Machines,Dell Desktop,286.31,1,0.5,37.1
CA-2022-000845,2022-08-04,2022-08-10,Second Class,CUS-0105,Customer 134,Consumer,Montgomery,Alabama,South,PROD-0845,Technology,Accessories,Keyboard,424.78,2,0.0,102.38
CA-2022-000846,2022-06-17,2022-06-21,Standard Class,CUS-0186,Customer 197,Home Office,New Orleans,Louisiana,South,PROD-0846,Technology,Copiers,Canon Copier,436.4,1,0.4,137.1
CA-2021-000847,2021-06-21,2021-06-28,Second Class,CUS-0094,Customer 106,Consumer,Nashville,Tennessee,South,PROD-0847,Furniture,Bookcases,3-Shelf Bookcase,11550.09,10,0.0,3014.54
CA-2021-000848,2021-11-06,2021-11-12,Standard Class,CUS-0194,Customer 67,Corporate,Atlanta,Georgia,East,PROD-0848,Office Supplies,Art,Pencils,94.36,2,0.5,26.07
CA-2023-000849,2023-05-02,2023-05-03,First Class,CUS-0095,Customer 145,Home Office,Grand Rapids,Michigan,Central,PROD-0849,Technology,Machines,MacBook,1119.46,3,0.2,-97.43
CA-2023-000850,2023-10-10,2023-10-13,Same Day,CUS-0075,Customer 99,Home Office,Orlando,Florida,East,PROD-0850,Technology,Machines,Lenovo ThinkPad,4616.16,3,0.0,-123.42
CA-2021-000851,2021-06-15,2021-06-18,Standard Class,CUS-0044,Customer 89,Home Office,Miami,Florida,East,PROD-0851,Technology,Accessories,Mouse,8325.84,9,0.4,1153.02
CA-2022-000852,2022-12-11,2022-12-15,Second Class,CUS-0017,Customer 88,Corporate,Cleveland,Ohio,Central,PROD-0852,Office Supplies,Storage,Drawer Organizer,178.88,3,0.4,-16.62
CA-2023-000853,2023-08-24,2023-08-26,Standard Class,CUS-0135,Customer 59,Home Office,Pittsburgh,Pennsylvania,East,PROD-0853,Furniture,Bookcases,5-Shelf Bookcase,4789.84,6,0.0,1532.69
